1605	-ation,-est,-in,-on,-one,-or,ab-,al-,in-,re-	I am not certain about the needs for the London Underwriting/IV group but will request the information from them if you have not done so already.
1608	-id,an-	David and Cindy,
1609	-al,-ard,-ase,-ed,-es,-ing,-ist,-or,-st,inter-,re-	Please send us the list of the curves that you will need to revalue our international assets for the August Board meeting.
1611	-en	Maureen
1613	-ation,-cline,-th,dec-,in-,re-	I have to decline the invitation with regrets.
1614	com-,to-	I have too many commitments right now.
1616	-ar	Dear Vince
1617	-age,-ent,-ess,-ey,-ia,-ick,-ing,-ly,-st,con-,em-,forth-,in-,mes-,re-	Just a quick message to follow up on the email that I sent you recently inviting you to speak at our forthcoming congress, Risk 2001 Australia, which is taking place in Sydney on 20 & 21 August 2001.
1618	-ad,-ation,-er,-et,-ity,con-,in-	Have you had an opportunity to consider the invitation yet?
1619	-able,-ed,-ess,-ible,-ing,-ly,-on,con-,re-	We are aiming to have the programme printed next week, so I would really need to know as soon as possible if you would be available to speak at this year's congress.
1620	-an,-ed,-ing,-ly,-one,-or,an-,con-,em-,off-,on-,phon-	I am working from our Hong Kong office for this week only (Tel: +852 2545 2710), and I can be contacted by phone there or by email.
1621	re-	Kind regards.
1623	-ence,-er,-ey	Philip Annesley Conference Producer Risk Waters Group +44 20 7484 9866 +44 20 7484 9800 www.risk-conferences.com/risk2001aus
1624	-able,-ade,-eth,-or,re-	Beth has made our reservations for the Round Table Friday night (5/18) at Sullivan's Steak House for 6:30.
1625	-ee,-ing,al-,over-	See you all there - this is ling overdue
1629	-ive	Will you drive on that day?
1631	-able,-ade,-eth,-or,re-	Beth has made our reservations for the Round Table Friday night (5/18) at Sullivan's Steak House for 6:30.
1632	-ee,-ing,al-,over-	See you all there - this is ling overdue
1636	-all,-ing,re-	Anne, Mike will call you regarding Sarah.
1638	-ad,-ed,-ent,-ing,in-,re-	As I mentioned in my voice mail, Mike Roberts going to hire Sara Woody, a recent MBA grad from Rice, into his group.
1639	-ed,-en,-er,-ing,-tion,ab-,com-	However, when we were talking about this position, Mike compared Sara to Elena.
1640	-ator,-in,-le,-ly,ad-,al-,an-,co-	Elena's title is admin coordinator, and I know that Sara should not have this title, and honestly do not think that Elena should also.
1641	-ative,-in,-ly,ad-,co-	Admin coordinator's do primarily administrative work.
1642	-ad,-ence,-er,-es,-est,-eth,-ey,-ine,-valent,an-,com-,de-,equi-,ex-,re-	I suggest that you compare Elena and Sarah's duties/ level to other Sr. Spec. in your group such as Kenneth Parkhill and Sevil to determine if they are equivalent, or if their scope of responsibilities and experience is not as broad.
1643	-ary,-ase,-er,-ist,-th,an-,co-	If the latter is the case, we could place both Sara and Elena in a specialist job group ( the salary range is 33-66K).
1644	-ase,-ise,ad-	Please advise.
1647	-on	Clayton,
1649	-ate,al-,ap-	I appreciate all your help.
1652	new-	Good news.
1653	-ed,-ing,-ive,-ly,an-,ever-,trans-	Martin's box is working wonderfully- I'll have everything transferred to it and give him the keys by Friday.
1654	-al,-er,-on,-or,ano-,de-	This was (another) nice deal for Enron.
1655	-al,-ed,-er,-ey,-ing,-on,-one,-or,an-,be-,mon-,re-	We save $21,000 in real money this way, the cash refund Sun is giving Enron for our other server, using a box that wasn't being used by anyone.
1656	ab-	I'm happy about this.
1657	-on	Clayton
1660	-ase,-ile,in-	Anne, please, include this info in Iris' file
1663	-er,-ing,-or,to-	Thanks for putting the paperwork together.
1664	-an,-ent,-es,-ess,-est,-ing,-ment,-ont,ac-,in-,inter-,pre-,uni-	I would have interest in meeting if you can present unique investment opportunities that I don't have access to now.
1665	-able,-al,-arch,-ed,-est,-ial,-ing,-ling,-ome,-st,-th,ad-,an-,bi-,con-,in-,re-	Most of my contact with financial advisors in the past has consisted of them suggesting a mutual fund, telling me to invest in Home Depot, Sun, and Coke, or trying to pass off their banks' biased research reports as something valuable.
1666	-es,-ide,-ly,ab-	The above services provide no value to me personally.
1667	-an,-ate,-ation,-en,-ent,-er,-es,-ess,-ial,-ity,-th,ac-,an-,cor-,equi-,pre-	If you can present opportunities such as access to private equity or hedge funds, or other ideas with strong growth potential and low correlation to the S@P, I'd listen.
1670	-ed,-ent,-er,-et,-or,an-,to-	We'll get the paperwork together and sent to you for naked options.
1671	-er,-fication,-ick,-ing,-ome,-ose,ab-,af-,de-,di-,ov-	At some point, I'd like to talk about the diversification strategy in more detail -- perhaps over dinner or a quick meeting after the markets close?
1672	-ent,-er,-ial,-ry	Michael Gapinski Account Vice President Emery Financial Group PaineWebber, Inc. 713-654-0365 800-553-3119 x365 Fax: 713-654-1281 Cell: 281-435-0295
1674	-ate	Appreciate the idea.
1675	-ade,-al,-er,-ing,-ly,-th,-tion,re-	However, with my natural long, I'm not looking to really trade around the position.
1676	-ant,-ase,-ium,-ont,-tion,be-,con-,for-,pre-,wan-	I believe ENE will continue to be range bound, but in case it is not, I don't want to forgo 50% of my option premium.
1677	-en,-ment,-ure,an-,ex-,im-	I have price targets of where I would like to lighten up exposure to ENE and will use calls to implement the stategy.
1678	-ed,ap-,re-	To that regards, I noticed I was not approved to sell naked calls.
1679	-ed,-er,-ity,-ome,-ure,ab-,ex-,un-	I would like that ability in order to hedge some exposure I have of unexercised vested options.
1680	-ase,-or,in-	Please look into that for me.
1683	-ent,-ing,-ity,an-,re-	I was looking at the recent pullback in ENE and thinking it might be an opportunity to buy back the calls you sold.
1684	-en,-es,-in,-tion,ag-,co-	Of course, you would then be in a position to sell calls again if the stock makes a bounce.
1685	-ure	I'm not sure that ENE @ 75 is the place, but maybe @ 73.
1686	-all,-ed,-ure,inter-	Call me if you're interested.
1687	-ent,-er,-ial,-ry	Michael Gapinski Account Vice President Emery Financial Group PaineWebber, Inc. 713-654-0365 800-553-3119 x365 Fax: 713-654-1281 Cell: 281-435-0295
1688	-ase,-er,-ing,-or,-ry,ac-,an-,and-,em-,in-,re-,trans-	Notice Regarding Entry of Orders and Instructions: Please do not transmit orders and/or instructions regarding your PaineWebber account(s) by e-mail.
1689	-ed,-er,-ible,-ing,-or,ac-,an-,and-,em-,in-,re-,trans-	Orders and/or instructions transmitted by e-mail will not be accepted by PaineWebber and PaineWebber will not be responsible for carrying out such orders and/or instructions.
1690	-cy,-ed,-ent,-er,-es,-ing,-ity,-or,al-,an-,and-,com-,con-,em-,mon-,re-	Notice Regarding Privacy and Confidentiality: PaineWebber reserves the right to monitor and review the content of all e-mail communications sent and/or received by its employees.
1691	-ase,-er,-ing,-or,-ry,ac-,an-,and-,em-,in-,re-,trans-	Notice Regarding Entry of Orders and Instructions: Please do not transmit orders and/or instructions regarding your PaineWebber account(s) by e-mail.
1692	-ed,-er,-ible,-ing,-or,ac-,an-,and-,em-,in-,re-,trans-	Orders and/or instructions transmitted by e-mail will not be accepted by PaineWebber and PaineWebber will not be responsible for carrying out such orders and/or instructions.
1693	-cy,-ed,-ent,-er,-es,-ing,-ity,-or,al-,an-,and-,com-,con-,em-,mon-,re-	Notice Regarding Privacy and Confidentiality: PaineWebber reserves the right to monitor and review the content of all e-mail communications sent and/or received by its employees.
1694	-ase,-er,-ing,-or,-ry,ac-,an-,and-,em-,in-,re-,trans-	Notice Regarding Entry of Orders and Instructions: Please do not transmit orders and/or instructions regarding your PaineWebber account(s) by e-mail.
1695	-ed,-er,-ible,-ing,-or,ac-,an-,and-,em-,in-,re-,trans-	Orders and/or instructions transmitted by e-mail will not be accepted by PaineWebber and PaineWebber will not be responsible for carrying out such orders and/or instructions.
1696	-cy,-ed,-ent,-er,-es,-ing,-ity,-or,al-,an-,and-,com-,con-,em-,mon-,re-	Notice Regarding Privacy and Confidentiality: PaineWebber reserves the right to monitor and review the content of all e-mail communications sent and/or received by its employees.
1697	-es	Who cares??????
1698	-ase,-ed,-ess,-ive,-ly,ad-,em-,im-	Please note that effective immediately my email address has changed to Sean.Cooper@ElPaso.com
1699	-ed,-st,re-	He just rescheduled to Wednesday.
1700	-er,ab-,af-,di-	How about dinner on Wednesday after that ?
1701	-ed,in-	Your buddy Beau invited me.
1702	-er,-or,ab-,af-	How about prior to that or after that on Tuesday.
1703	-ly,re-	not really...
1704	al-	already have plans on thursday .
1705	-ate,-ing,co-	are you going to the NYMEX candidate cocktail hour Tuesday?
1706	ag-	oh god is there an agenda.
1707	-ad,-er,di-,in-	Would dinner Thursday work instead.
1708	-ly,re-	not really...
1709	al-	already have plans on thursday .
1710	-ate,-ing,co-	are you going to the NYMEX candidate cocktail hour Tuesday?
1711	ag-	oh god is there an agenda.
1712	-or	Wednesday doesn't work for me.
1713	-on,ab-	How about Tuesday's at 3:30 Houston time.
1714	-ee,-ly,agr-,com-	i completely agree.
1715	-ate,-et,-ing,-or,-st,-th,-ure,-ward,al-,an-,ever-,for-,on-,up-	I would like to have a meeting once a week for 1-2 hours with all 6 of us just to make sure we are moving forward and to get an update and anything and everything.
1716	-ing,-ly,con-,on-,over-	My only concern is that we take the boys away from their overwhelming task.
1720	-ing,-ly	I will have to move my weekly meeting to Tuesday.
1721	-ing	Monday's starting next week at 4???????????????
1722	-or	Wednesday doesn't work for me.
1723	-on,ab-	How about Tuesday's at 3:30 Houston time.
1724	-ee,-ly,agr-,com-	i completely agree.
1725	-ate,-et,-ing,-or,-st,-th,-ure,-ward,al-,an-,ever-,for-,on-,up-	I would like to have a meeting once a week for 1-2 hours with all 6 of us just to make sure we are moving forward and to get an update and anything and everything.
1726	-ing,-ly,con-,on-,over-	My only concern is that we take the boys away from their overwhelming task.
1729	-et	Not yet.
1730	-en,-id,-ment,agr-,em-	Did you happen to sign your employment agreement?
1731	-ase,-est,be-,re-	Please respond to request below.
1733	-ed,at-,re-	John Lavorato has requested the attached report.
1734	-al,-ation,-ed,-es,-st,-ular,ab-,allo-,con-,par-	He is concerned about the allocation amongst categories- in particular, Real Time Traders.
1735	-ase,-ation,-et,-ible,-ing,-ist,-ment,-th,agr-,an-,ent-,pre-,re-,to-	If you would, please review the entire list and let me know if you are in agreement with the presentation by tomorrow evening, if possible.
1736	an-	I'm at xif you have any questions.
1738	-ean,-er,-ing,-ity,-ment,-ont,-ose,al-,com-,en-,re-,under-	I understand all of those comparisons, however, the reality is if we lose Dean (which we will if we don't pay 65k + 10k), we will end up hiring a replacement at 75-80k.
1739	-or,-th,-ty,pre-	This is pretty easy math for me.
1740	-et,-ly,-or,-ry	I know it seems like a stretch, but the market for hourly traders is very strong right now.
1741	-et,-one	I would like to get this done ASAP.
1743	-al,-ean,-ent,-est,-ing,-ment,-or,agr-,em-,re-	I am reviewing the request for an employment agreement renewal on Mark Dean Laurent.
1744	-an,-ed,-en,-er,-est,-ing,-ome,an-,com-,con-,re-	Juan communicated some numbers to me and when reviewing this request would like to ask you to consider the following:
1745	-ary,-ent	Current Salary: $47,500
1746	-ist	Job Group: Specialist
1747	-ing,-ory	YE PRC Rating: Satisfactory
1748	-al,-tion	Original Proposition:
1749	-ary,-ase	Base Salary 65k
1750	-ar,-ment	1 Year Agreement
1751	-ing	$5,000 signing
1752	-al,-ed	Revised Proposal:
1753	-ary,-ase	Base Salary: 55k
1754	-ar,-ment,agr-	1 Year agreement
1755	-ing	$5,000 signing
1756	-ase,-ation,-ean,-ed,-er,-ing,-ist,-ly,-ness,-ory,an-,ap-,con-,in-,off-,ov-	Business Case: If we offered Dean 55k or 60k it would still constitute a over a $10,000 increase (approximately 25%) and taking into consideration he was rated as satisfactory at the specialist level.
1757	-ary,-ist,-or,to-	Also, the top of the salary range for a specialist is 66k.
1758	-ed,-ent,-ess,-ive	It would still give him room to progress in the current job group should he not be promoted.
1759	-ate,-ent,-er,-ly,-on,an-,ex-,re-	Secondly, he will still out price performers that you have in the same job group that are excellent and strong performers respectively eg. Paul Thomas, Jason Choate, Todd DeCook and Peter Makkai.
1760	-ary,-ing	Salary Listing in Job Group:
1761	-es,-ia,-or,super-	Maria Valdes superior $62,500
1762	-ent,ex-	Paul Thomas excellent $55,008
1763	-ate,-ent,-on,ex-	Jason Choate excellent $60,008
1765	-er	Peter Makkai strong $47,500
1766	-en,-et,-ey	Let me know your thoughts....then I will run it by Oxley.
1767	-ing,-tend,at-	Are we going to attend?
1768	-ence,-ion,-tion,an-	Transmission Expansion and Systems in Transition Conference Feb. 5-8, 2002, Miami, Florida
1770	-al,-amine,-atory,-ence,-er,-es,-et,-ing,-ion,-ity,-ive,-ly,-ness,-ric,-tion,an-,com-,con-,de-,electr-,em-,ex-,exa-,in-,re-,trans-,un-	This conference will examine the business and regulatory challenges to U.S. electric systems in transition in effectively expanding transmission capacity to meet new demands in the larger and more competitive regional markets emerging under FERC 's RTO initiatives.
1771	-ence,-es,-ese,-ible,an-,con-,para-,re-	The conference will review the parameters of these challenges and possible solutions to them.
1772	-amine,-ion,-logy,-ness,-or,an-,ex-,exa-,trans-	It will examine technology options and new business models for transmission expansion.
1773	-al,-ed,-es,-ing,-ion,-ive,-lyze,-or,al-,an-,ana-,em-,in-,trans-	It will analyze emerging proposals for effective transmission planning and pricing, including market-based pricing alternatives to FERC's traditional pricing methods.
1774	-able,-al,-ation,-ative,-atory,-ence,-ent,-id,-ing,-or,-tion,ac-,al-,an-,con-,dis-,en-,in-,re-	The conference will also discuss what it will take in legislative action and regulatory initiative to achieve an efficient regime for ensuring that the nation has a reliable grid and regional trading system.
1775	-an,-ed,-ence,-ing,-or,-ure,an-,be-	The brochure for the Conference and associated Workshops can be obtained by clicking on the link below:<http://www.euci.com/pdf/trans_expn.pdf> << http://www.euci.com/pdf/trans_expn.pdf >>
1776	-arch,-ence,-et,-ia,-ity	Electricity Market Design Conference March 25-26, 2002, Atlanta, Georgia
1777	-ed,-ing,re-	I need to check something in 969's 2000 tax return.
1778	-ile,-or,re-	Who has the 2000 tax return file for 969?
1779	-ie	Essie
1780	-ity	Sonya City
1782	-ed,-ent,-ture	<Embedded Picture (Device Independent Bitmap)>
1783	-ese,-le,-ont,-or,an-	I think that this is for you since I don't know any of these people.
1784	-on	WHO: Enron
1785	-or	WHAT: Happy Hour for John Suarez
1787	-ont	WHERE: The Front Porch 217 Gray St. (713) 571-9571
1788	-st	WHY: Today is John's last day at EBS.
1789	-ed,-ent	This is NOT an Enron-sponsored event.
