id	affixes	text	zh_ud2.bpe_11198.txt	zh_ud2.bpe_22396.txt	zh_ud2.bpe_44792.txt
860	-度	斯基龙具有三个脚趾,腿部强壮,且相当于身体的长度.	▁斯 基 龙 具有 三个 脚趾 , 腿 部 强壮 , 且 相当于 身体 的 长度 .	▁斯 基 龙 具有 三个 脚趾 , 腿 部 强壮 , 且 相当于 身体 的长度 .	▁斯 基 龙 具有 三个 脚趾 , 腿 部 强壮 , 且 相当于 身体 的长度 .
862	重-	他至少修建了三座著名的金字塔----这三座金字塔都留存至今,并在金字塔的设计和施工上进行了重大的改进.	▁他 至少 修建 了 三座 著名的 金字塔 ---- 这 三座 金字塔 都 留 存 至今 , 并在 金字塔 的设计 和 施工 上 进行了 重大的 改进 .	▁他 至少 修建了 三座 著名的 金字塔 ---- 这 三座 金字塔 都留存 至今 , 并在 金字塔 的设计 和 施工 上 进行了 重大的 改进 .	▁他 至少 修建了三座 著名的 金字塔 ---- 这 三座金字塔 都留存 至今 , 并在 金字塔 的设计 和施工上 进行了 重大的改进 .
863	第-	斯尼夫鲁是埃及第四王朝的第一位法老,据曼涅托记载,他统治了埃及24年(公元前2613年-2589年).	▁斯 尼 夫 鲁 是 埃及 第四 王朝 的第一 位 法老 , 据 曼 涅 托 记载 , 他 统治 了 埃及 24 年 ( 公元前 26 13 年 - 25 89 年 ).	▁斯 尼 夫 鲁 是 埃及 第四 王朝 的第一位 法老 , 据 曼 涅 托 记载 , 他 统治 了埃及 24 年 ( 公元前 26 13 年 - 25 89 年 ).	▁斯 尼 夫 鲁 是 埃及 第四 王朝 的第一位 法老 , 据 曼 涅 托 记载 , 他 统治 了埃及 24 年 ( 公元前 26 13 年 - 25 89 年 ).
867	地-	书中包括了一幅庄园的地图,谋杀场景,一份遗嘱的片断以及一系列转移注意力的话语.	▁ 书中 包括 了一 幅 庄园 的地 图 , 谋杀 场景 , 一份 遗 嘱 的 片 断 以及 一系列 转移 注意 力的 话 语 .	▁书中 包括 了一 幅 庄园 的地图 , 谋杀 场景 , 一份 遗嘱的 片 断 以及 一系列 转移 注意 力的 话 语 .	▁书中 包括 了一 幅 庄园的地图 , 谋杀场景 , 一份 遗嘱的 片 断 以及 一系列 转移 注意 力的 话 语 .
868	-度	总面积9.25平方公里,人口12613人,人口密度1363.6人/平方公里(2009年).	▁总面积 9 . 25 平方公里 , 人口 12 6 13 人 , 人口密度 13 6 3. 6 人 / 平方公里 (2009 年 ).	▁总面积 9.25 平方公里 , 人口 126 13 人 , 人口密度 136 3. 6 人 / 平方公里 (2009 年 ).	▁总面积 9.25 平方公里 , 人口 126 13 人 , 人口密度 1363.6 人 / 平方公里 (2009 年 ).
869	-度,高-	斯特勒谢尼是摩尔多瓦的城市,也是斯特勒谢尼区的首府,位于该国中部,距离首都基希涅夫23公里,始建于1512年,海拔高度236米,2010年人口21,100.	▁ 斯特 勒 谢 尼 是 摩 尔多瓦 的城市 , 也是 斯特 勒 谢 尼 区的 首府 , 位于该国 中部 , 距离 首都 基 希 涅 夫 23 公里 , 始建于 15 12 年 , 海拔高度 23 6 米 , 2010 年人口 21 , 100 .	▁ 斯特勒谢 尼是摩 尔多瓦 的城市 , 也是 斯特勒谢 尼 区的 首府 , 位于该国中部 , 距离 首都 基 希 涅 夫 23 公里 , 始建于 15 12 年 , 海拔高度 23 6 米 ,2010 年人口 21 , 100 .	▁斯特勒谢 尼是摩 尔多瓦的城市 , 也是 斯特勒谢尼 区的 首府 , 位于该国中部 , 距离 首都 基 希 涅 夫 23 公里 , 始建于 15 12 年 , 海拔高度 23 6 米 ,2010 年人口 21 , 100 .
871	-学,大-	史蒂芬·佛瑞尔斯出生于英格兰莱斯特,于1960年至1963年就读于剑桥大学三一学院,专业是法律.	▁史 蒂芬 · 佛瑞 尔斯 出生于 英格兰 莱 斯特 , 于 1960 年至 1963 年 就读于 剑桥 大学 三 一 学院 , 专业 是 法律 .	▁史 蒂芬 · 佛瑞 尔斯 出生于 英格兰 莱 斯特 , 于 1960 年至 1963 年就读于 剑桥大学 三一 学院 , 专业 是 法律 .	▁史 蒂芬 · 佛瑞尔斯 出生于 英格兰 莱 斯特 , 于 1960 年至 1963 年就读于 剑桥大学三一 学院 , 专业 是 法律 .
873	-学,大-	大英图书馆和纽约州立大学藏有众多茨威格的收藏品.	▁大 英 图书馆 和 纽约州 立 大学 藏 有 众多 茨 威 格的 收藏 品 .	▁大 英 图书馆 和 纽约州 立大学 藏有 众多 茨 威 格的 收藏 品 .	▁大 英 图书馆 和 纽约州 立大学 藏有众多 茨 威 格的 收藏 品 .
874	-学	评论家对于茨威格作品的意见有著极大的分歧,一些英语批评者对他的贫乏、疲弱和表面的文学内容感到失望,而另外一些评论家却赞赏他作品内的欧洲传统:歌颂人道、纯朴、和有力的风格.	▁评论家 对于 茨 威 格 作品 的 意见 有著 极 大的 分歧 , 一些 英语 批评 者 对 他的 贫 乏 、 疲 弱 和 表 面的 文学 内容 感到 失望 , 而 另外 一些 评论家 却 赞赏 他 作品 内的 欧洲 传统 : 歌 颂 人 道 、 纯 朴 、 和 有 力的 风格 .	▁评论家 对于 茨 威格 作品的 意见 有著 极大的 分歧 , 一些 英语 批评 者 对他的 贫 乏 、 疲 弱 和 表面的 文学 内容 感到 失望 , 而 另外 一些 评论家 却 赞赏 他 作品 内的 欧洲传统 : 歌 颂人道 、 纯 朴 、 和 有 力的 风格 .	▁评论家对于 茨 威格 作品的意见 有著 极大的分歧 , 一些 英语 批评 者 对他的贫 乏 、 疲 弱 和表面的 文学 内容感到失望 , 而 另外 一些 评论家却 赞赏他 作品 内的 欧洲传统 : 歌颂人道 、 纯 朴 、 和 有 力的 风格 .
875	-度,重-	但到了2005年双方再度开战,而且冲突开始升级,迫使斯里兰卡政府从2006年7月向猛虎组织发起了一系列的重大军事进攻,猛虎组织则攻入了东部省.	▁但 到了 2005 年 双方 再度 开 战 , 而且 冲突 开始 升级 , 迫使 斯里 兰卡 政府 从 2006 年 7 月 向 猛 虎 组织 发起 了一 系列 的重 大 军事 进攻 , 猛 虎 组织 则 攻 入了 东部 省 .	▁但到了 2005 年 双方 再度 开战 , 而且 冲突开始 升级 , 迫使 斯里兰卡 政府 从 2006 年 7 月 向 猛虎组织 发起 了一系列 的重 大 军事 进攻 , 猛虎组织 则 攻 入了 东部 省 .	▁但到了 2005 年 双方再度开战 , 而且 冲突开始升级 , 迫使 斯里兰卡 政府 从 2006 年 7 月 向 猛虎组织 发起 了一系列的重 大 军事 进攻 , 猛虎组织 则 攻 入了 东部 省 .
876	-度	斯里赛拉姆古德姆德瓦斯塔纳姆(SrisailamgudemDevasthanam),是印度安得拉邦Kurnool县的一个城镇.	▁斯 里 赛 拉 姆 古 德 姆 德 瓦 斯塔 纳 姆 ( S r is a il am g ud em ▁D ev ast h an am ), 是印度 安得 拉邦 K ur no ol 县的一个 城镇 .	▁斯 里 赛拉姆 古德姆 德 瓦 斯塔 纳姆 ( S r is ail am g ud em ▁Dev ast han am ), 是印度安得拉邦 Kur no ol 县的一个城镇 .	▁斯 里 赛拉姆 古德姆 德 瓦 斯塔 纳姆 ( S r is ail am gudem ▁Dev ast hanam ), 是印度安得拉邦 Kur nool 县的一个城镇 .
877	可-	新东方问吧采用提问积分制,同样可以选择付出一定积分(0-30分)作为回答者的奖励.	▁新 东方 问 吧 采用 提 问 积分 制 , 同样 可以 选择 付 出 一定 积分 (0 - 30 分 ) 作为 回答 者的 奖励 .	▁新 东方 问 吧 采用 提问 积分 制 , 同样 可以 选择 付出 一定 积分 (0 -30 分 ) 作为 回答 者的 奖励 .	▁新 东方 问 吧 采用 提问积分制 , 同样 可以 选择 付出一定积分 (0-30 分 ) 作为回答 者的 奖励 .
878	地-,第-	新加坡地铁是继马尼拉轻轨运输系统之后,东南亚地区第二个兴建的地铁系统.	▁新 加坡 地铁 是 继 马 尼 拉 轻 轨 运输 系统 之后 , 东南亚 地区 第二个 兴建 的地铁 系统 .	▁新加坡 地铁 是继马 尼拉 轻 轨 运输系统 之后 , 东南亚 地区 第二个 兴建 的地铁 系统 .	▁新加坡地铁 是继马 尼拉 轻 轨运输系统 之后 , 东南亚 地区 第二个兴建 的地铁系统 .
879	-们,-地,-度	新加坡的国语是马来语,这是因为马来人是新加坡的「本地人」,不像华人、印度人等族群,他们是后来才移民到新加坡的.	▁新 加坡 的 国 语 是 马来 语 , 这是 因为 马来 人是 新加坡 的 「 本地 人 」, 不像 华人 、 印度 人等 族群 , 他们 是 后来 才 移民 到 新加坡 的 .	▁新加坡的 国语是 马来 语 , 这是因为 马来 人是 新加坡的 「 本地 人 」, 不像 华人 、 印度 人等 族群 , 他们是 后来 才 移民到 新加坡的 .	▁新加坡的 国语是马来语 , 这是因为 马来 人是新加坡的 「 本地 人 」, 不像 华人 、 印度人等 族群 , 他们是 后来 才 移民到 新加坡的 .
883	地-	新城门开在二郎庙街西段,距丁字口不远的地方.	▁新 城门 开 在 二 郎 庙 街 西 段 , 距 丁 字 口 不远 的地方 .	▁新 城门 开 在二郎 庙 街西段 , 距 丁 字 口 不远 的地方 .	▁新 城门开在二郎 庙 街西段 , 距 丁字口不远 的地方 .
884	第-	1994年,新城电台进行第一次改革,原本劲歌台台长陈任辞职.	▁1994 年 , 新城 电台 进行 第一次 改革 , 原本 劲 歌 台 台 长 陈 任 辞职 .	▁1994 年 , 新城电台 进行 第一次 改革 , 原本 劲歌 台 台 长 陈 任 辞职 .	▁1994 年 , 新城电台 进行 第一次 改革 , 原本 劲歌 台 台 长 陈 任 辞职 .
886	地-,第-	同年,由于要进行翻新工程的关系,新城电台总部迁至黄埔花园第六期地库.	▁同年 , 由于 要 进行 翻 新 工程 的关系 , 新城 电台 总部 迁 至 黄埔 花园 第六 期 地 库 .	▁同年 , 由于 要进行 翻新工程 的关系 , 新城电台 总部 迁至 黄埔花园 第六 期 地 库 .	▁同年 , 由于要进行 翻新工程 的关系 , 新城电台 总部迁至 黄埔花园 第六 期 地 库 .
889	大-	1294年12月13日,教宗雷定五世在城堡的大厅宣布辞职,11天后,新教宗博义八世由枢机主教团在此选出,并立刻迁往罗马.	▁12 94 年 12 月 13 日 , 教宗 雷 定 五世 在 城堡 的大 厅 宣布 辞职 , 11 天后 , 新 教宗 博 义 八 世 由 枢 机 主教 团 在此 选出 , 并 立刻 迁 往 罗马 .	▁12 94 年 12 月 13 日 , 教宗 雷 定 五世 在 城堡 的大 厅 宣布 辞职 , 11 天后 , 新 教宗 博 义 八 世 由 枢机主教 团 在此 选出 , 并 立刻 迁往 罗马 .	▁12 94 年 12 月 13 日 , 教宗 雷定五世在 城堡 的大 厅 宣布 辞职 , 11 天后 , 新教宗博义 八 世 由 枢机主教 团 在此 选出 , 并立刻迁往 罗马 .
890	大-,第-	JR新大阪车站没有第一~第十月台,从第十一月台开始编号,第十一~十八月台为在来线,第廿~廿六月台为新干线.	▁J R 新 大 阪 车站 没有 第一 ~ 第十 月台 , 从 第十 一 月台 开始 编号 , 第十 一 ~ 十八 月台 为 在 来 线 , 第 廿 ~ 廿 六 月台 为新 干线 .	▁JR 新 大 阪 车站 没有第一 ~ 第十 月台 , 从 第十一 月台 开始 编号 , 第十一 ~ 十八 月台 为 在来线 , 第 廿 ~ 廿 六 月台 为新 干线 .	▁JR 新 大 阪 车站 没有第一 ~ 第十 月台 , 从第十一月台 开始 编号 , 第十一 ~ 十八 月台 为在来线 , 第 廿 ~ 廿 六 月台 为新干线 .
892	-员,大-	广东省政府原来决定整理委员会管理铁路半年后交回大权,但整理委员会千方百计拖延整理期达2年之久.	▁ 广东省 政府 原来 决定 整理 委员会 管理 铁路 半 年后 交 回 大权 , 但 整理 委员会 千 方 百 计 拖 延 整理 期 达 2 年 之久 .	▁ 广东省 政府 原来 决定 整理 委员会管理 铁路 半 年后 交 回 大权 , 但 整理 委员会 千 方 百 计拖延 整理 期 达 2 年 之久 .	▁广东省政府 原来 决定 整理 委员会管理 铁路 半 年后 交 回 大权 , 但整理委员会 千 方 百 计拖延整理 期 达 2 年之久 .
897	-头,地-	新巴23线是一条港岛日间巴士路线,来往蒲飞路及北角码头,主要途经西半山、湾仔、铜锣湾、炮台山、北角等地区.	▁新 巴 23 线 是一 条 港岛 日间 巴士路线 , 来往 蒲 飞 路 及 北角 码头 , 主要 途 经 西 半 山 、 湾仔 、 铜锣湾 、 炮 台 山 、 北角 等 地区 .	▁新 巴 23 线 是一条 港岛 日间巴士路线 , 来往 蒲 飞 路 及北角 码头 , 主要 途 经 西半山 、 湾仔 、 铜锣湾 、 炮台山 、 北角 等地区 .	▁新 巴 23 线 是一条港岛 日间巴士路线 , 来往 蒲 飞 路 及北角 码头 , 主要 途 经 西半山 、 湾仔 、 铜锣湾 、 炮台山 、 北角 等地区 .
902	反-	在2001年11月1日,康福德高把公交部门改名为新捷运,以反映该公司的公共交通业务.	▁在 2001 年 11 月 1 日 , 康 福德 高 把 公交 部门 改名为 新 捷 运 , 以 反映 该 公司的 公共 交通 业务 .	▁在 2001 年 11 月 1 日 , 康 福德高 把 公交 部门 改名为 新捷运 , 以 反映 该公司的 公共 交通 业务 .	▁在 2001 年 11 月 1 日 , 康福德高 把 公交 部门改名为 新捷运 , 以 反映该公司的 公共 交通 业务 .
908	-度,小-	之后在白素贞与小青讨伐法海之时,自己逃出了金山寺来到了西湖,最终在命运的指引下与白素贞再度相见.	▁之后 在 白素 贞 与 小 青 讨 伐 法 海 之时 , 自己 逃 出了 金山 寺 来到了 西 湖 , 最终在 命运 的 指引 下 与 白素 贞 再度 相 见 .	▁之后 在 白素贞 与小青 讨伐 法 海 之时 , 自己 逃 出了 金山 寺 来到了 西湖 , 最终在 命运的 指引 下 与白素贞 再度 相 见 .	▁之后在 白素贞 与小青 讨伐 法海之时 , 自己 逃 出了 金山 寺来到了西湖 , 最终在 命运的 指引 下与白素贞 再度 相 见 .
910	-家,小-	小说版中的胡媚娘是一只修炼千年的白面狐狸精,勾结贴身侍女去勾引已出家的许仙.	▁小说 版 中的 胡 媚 娘 是一 只 修炼 千 年的 白 面 狐狸 精 , 勾 结 贴 身 侍 女 去 勾 引 已 出 家的 许 仙 .	▁小说 版 中的 胡 媚 娘 是一只 修炼 千 年的 白 面 狐狸 精 , 勾 结 贴身侍 女 去 勾引已 出 家的 许 仙 .	▁小说 版 中的 胡 媚 娘 是一只修炼 千 年的 白 面狐狸精 , 勾 结 贴身侍 女 去勾引已 出 家的 许 仙 .
911	可-	杰仔(谢霆锋饰)出身自一个十分幸福家庭,其父张铁民(任达华饰)是个出色警察,可惜父母关系出现问题,杰父更因发生争执而误枪杰母,离婚后,杰受母亲教导,视父亲如仇人,长大后更成为警察.	▁ 杰 仔 ( 谢 霆 锋 饰 ) 出身 自 一个 十分 幸福 家庭 , 其 父 张 铁 民 ( 任 达 华 饰 ) 是个 出色 警察 , 可惜 父母 关系 出现 问题 , 杰 父 更 因 发生 争 执 而 误 枪 杰 母 , 离婚 后 , 杰 受 母亲 教导 , 视 父亲 如 仇 人 , 长大 后 更 成为 警察 .	▁杰 仔 ( 谢 霆 锋 饰 ) 出身 自 一个 十分 幸福 家庭 , 其父 张 铁 民 ( 任 达 华 饰 ) 是个 出色 警察 , 可惜 父母 关系 出现 问题 , 杰 父 更因 发生 争执而 误 枪 杰 母 , 离婚 后 , 杰 受 母亲 教导 , 视 父亲 如 仇 人 , 长大 后更 成为 警察 .	▁杰 仔 ( 谢 霆 锋 饰 ) 出身 自 一个 十分幸福家庭 , 其父 张 铁 民 ( 任 达 华 饰 ) 是个 出色 警察 , 可惜 父母 关系 出现 问题 , 杰 父更因发生 争执而 误 枪 杰 母 , 离婚后 , 杰 受 母亲 教导 , 视 父亲 如 仇 人 , 长大后更 成为 警察 .
913	大-	总部位于香港中环夏悫道10号和记大厦5楼.	▁总部 位于香港 中环 夏 悫 道 10 号 和 记 大厦 5 楼 .	▁总部 位于香港 中环 夏 悫 道 10 号和 记 大厦 5 楼 .	▁总部 位于香港 中环 夏 悫 道 10 号和 记 大厦 5 楼 .
914	-者	两位制片人本期望能说服执导《黄金眼》的马丁·坎贝尔回归导演本片,但后者的经济人表示:「马丁实在不想连拍两部邦德电影.」	▁两 位 制片 人 本 期望 能 说服 执 导 《 黄金 眼 》 的 马丁 · 坎 贝尔 回归 导演 本 片 , 但 后 者的 经济 人 表示 :「 马丁 实在 不想 连 拍 两 部 邦 德 电影 .」	▁两位 制片人 本 期望 能 说服 执导 《 黄金 眼 》 的 马丁 · 坎贝尔 回归 导演 本片 , 但 后 者的 经济 人 表示 :「 马丁 实在 不想 连 拍 两部 邦 德 电影 .」	▁两位 制片人本 期望能 说服执导 《 黄金眼 》 的马丁 · 坎贝尔 回归导演本片 , 但 后 者的 经济 人 表示 :「 马丁 实在不想连 拍 两部 邦 德 电影 .」
